Scene,Filename,Mean_PSNR,Mean_SSIM,Gaussian_PSNR,Gaussian_SSIM,Median_PSNR,Median_SSIM
L15-0387E-1276N_1549_3087_13,global_monthly_2018_03_mosaic_L15-0387E-1276N_1549_3087_13.tif,31.426141077305772,0.8899220714877922,35.95006163549798,0.958108233181304,32.60848811230188,0.9078454531131049
L15-0387E-1276N_1549_3087_13,global_monthly_2018_04_mosaic_L15-0387E-1276N_1549_3087_13.tif,31.878635797000104,0.9047522891920193,36.44975158524783,0.9632988638181191,33.28454644061755,0.9219557509187359
L15-0387E-1276N_1549_3087_13,global_monthly_2018_05_mosaic_L15-0387E-1276N_1549_3087_13.tif,31.66191431267677,0.9010079349134661,36.16955536871,0.9614550261384794,32.97811116151883,0.9181919547690145
L15-0387E-1276N_1549_3087_13,global_monthly_2018_06_mosaic_L15-0387E-1276N_1549_3087_13.tif,31.792934328352217,0.895951752625271,36.28692280848972,0.9598121295365935,32.99729141673481,0.9132587335766587
L15-0387E-1276N_1549_3087_13,global_monthly_2018_07_mosaic_L15-0387E-1276N_1549_3087_13.tif,33.614055629552894,0.9156156089321145,37.810774923868934,0.9632732237795302,34.66888051749748,0.9256907929377451
L15-0387E-1276N_1549_3087_13,global_monthly_2018_08_mosaic_L15-0387E-1276N_1549_3087_13.tif,31.546903625114062,0.8929880839556332,36.03339286650509,0.9581258415418479,32.67273290866855,0.9097192988655243
L15-0387E-1276N_1549_3087_13,global_monthly_2018_09_mosaic_L15-0387E-1276N_1549_3087_13.tif,30.58709085836042,0.8871137717858176,35.21679002663265,0.958305530681726,31.866755585207017,0.9071000044190083
L15-0387E-1276N_1549_3087_13,global_monthly_2018_10_mosaic_L15-0387E-1276N_1549_3087_13.tif,28.611885336137743,0.8878265579652289,33.594469910107016,0.961474110417755,30.246253812693805,0.9132881608107948
L15-0387E-1276N_1549_3087_13,global_monthly_2018_11_mosaic_L15-0387E-1276N_1549_3087_13.tif,29.59932291705964,0.8978676338974418,34.506805283461446,0.9629697263600343,31.339254289581895,0.9205574558836628
L15-0387E-1276N_1549_3087_13,global_monthly_2018_12_mosaic_L15-0387E-1276N_1549_3087_13.tif,30.343937642929685,0.894224177498572,35.0390832164787,0.9603011457038735,31.958734342689354,0.914644164535535
L15-0387E-1276N_1549_3087_13,global_monthly_2019_03_mosaic_L15-0387E-1276N_1549_3087_13.tif,32.38764601975143,0.907856013680777,36.77174446339925,0.9630010002898097,33.8307410945081,0.9237162590511974
L15-0387E-1276N_1549_3087_13,global_monthly_2019_04_mosaic_L15-0387E-1276N_1549_3087_13.tif,29.131310778868095,0.8874514896783741,33.970376247189456,0.9601364642449881,30.739136582358423,0.9115986479649276
L15-0387E-1276N_1549_3087_13,global_monthly_2019_05_mosaic_L15-0387E-1276N_1549_3087_13.tif,26.66521458699438,0.8571562543522566,31.549190629221368,0.951185844309362,28.327646598223616,0.8902029236495957
L15-0387E-1276N_1549_3087_13,global_monthly_2019_06_mosaic_L15-0387E-1276N_1549_3087_13.tif,29.033620379970717,0.8842247963884312,33.78474923295638,0.9582189566680153,30.527126721908893,0.9083411583992912
L15-0387E-1276N_1549_3087_13,global_monthly_2019_07_mosaic_L15-0387E-1276N_1549_3087_13.tif,28.8869153862237,0.8766401656948292,33.64763541280273,0.9565648751797153,30.298322058882032,0.9023162250895318
L15-0387E-1276N_1549_3087_13,global_monthly_2019_08_mosaic_L15-0387E-1276N_1549_3087_13.tif,28.656452677537324,0.8641083254267669,33.37673390101778,0.9521761765277348,29.965310846922186,0.890721014558905
L15-0387E-1276N_1549_3087_13,global_monthly_2019_09_mosaic_L15-0387E-1276N_1549_3087_13.tif,32.110390975347954,0.8981578306074004,36.600718836493776,0.9605661063271603,33.2834503883194,0.9140527189200744
L15-0387E-1276N_1549_3087_13,global_monthly_2019_10_mosaic_L15-0387E-1276N_1549_3087_13.tif,28.381100211879353,0.8775257284040371,33.24978186113328,0.9558501072711171,30.15546026410628,0.9052336432529597
L15-0387E-1276N_1549_3087_13,global_monthly_2019_11_mosaic_L15-0387E-1276N_1549_3087_13.tif,29.389037807039664,0.8942375884829679,34.27069228463611,0.9625940184513638,31.095117692322653,0.9180415502178151
L15-0387E-1276N_1549_3087_13,global_monthly_2019_12_mosaic_L15-0387E-1276N_1549_3087_13.tif,31.959768970239118,0.897637780269497,36.42160553652899,0.9602489747167219,33.15830398671275,0.9129189145802327
L15-0434E-1218N_1736_3318_13,global_monthly_2018_01_mosaic_L15-0434E-1218N_1736_3318_13.tif,34.292190247549115,0.8895998830294727,38.198088412277976,0.9460096370679821,35.104938714249734,0.8937762800688239
L15-0434E-1218N_1736_3318_13,global_monthly_2018_02_mosaic_L15-0434E-1218N_1736_3318_13.tif,35.43247740894567,0.904330358601362,39.0977440023059,0.9500610763055429,36.193515646808436,0.9061939990891668
L15-0434E-1218N_1736_3318_13,global_monthly_2018_03_mosaic_L15-0434E-1218N_1736_3318_13.tif,35.80553539950069,0.913116573927532,39.44686038020584,0.9538200808729691,36.70037922405061,0.9148163560875624
L15-0434E-1218N_1736_3318_13,global_monthly_2018_04_mosaic_L15-0434E-1218N_1736_3318_13.tif,37.61019194537009,0.9337985785909451,40.667915478225964,0.9582917658581982,38.27456758986946,0.9328182336587884
L15-0434E-1218N_1736_3318_13,global_monthly_2018_05_mosaic_L15-0434E-1218N_1736_3318_13.tif,36.20974639881621,0.9141709067242165,39.66255697038969,0.9525038627506375,36.91183978230569,0.9150718438995593
L15-0434E-1218N_1736_3318_13,global_monthly_2018_06_mosaic_L15-0434E-1218N_1736_3318_13.tif,36.81497880650383,0.9171057808235592,40.083160596689986,0.954286818316909,37.464553716773324,0.9179578783781078
L15-0434E-1218N_1736_3318_13,global_monthly_2018_07_mosaic_L15-0434E-1218N_1736_3318_13.tif,39.2714646346614,0.9442402556506427,41.513220754666264,0.9594010027318096,39.59050388025899,0.9414004809023422
L15-0434E-1218N_1736_3318_13,global_monthly_2018_08_mosaic_L15-0434E-1218N_1736_3318_13.tif,38.15250055298933,0.9327064421931182,40.879809034534546,0.9560049966320538,38.60032751957634,0.9312654112652484
L15-0434E-1218N_1736_3318_13,global_monthly_2018_09_mosaic_L15-0434E-1218N_1736_3318_13.tif,33.777102453776166,0.882072558308638,37.87982954927513,0.9462039649624829,34.82748889199921,0.8883512668748121
L15-0434E-1218N_1736_3318_13,global_monthly_2018_10_mosaic_L15-0434E-1218N_1736_3318_13.tif,34.542049073299815,0.901179014168473,38.54594794046269,0.9544225915729093,35.57801702661915,0.9062718253758375
L15-0434E-1218N_1736_3318_13,global_monthly_2018_11_mosaic_L15-0434E-1218N_1736_3318_13.tif,33.153917008051096,0.8888030760745776,37.43068079644247,0.9490717468034323,34.3956499470486,0.8958029313005865
L15-0434E-1218N_1736_3318_13,global_monthly_2018_12_mosaic_L15-0434E-1218N_1736_3318_13.tif,32.55298521994667,0.8719359695570236,36.87789218310661,0.9458723638337776,33.62935362969822,0.8808064232383225
L15-0434E-1218N_1736_3318_13,global_monthly_2019_01_mosaic_L15-0434E-1218N_1736_3318_13.tif,33.89802694943786,0.9019278460203183,38.08116494531127,0.9531062828642479,35.13650853145044,0.9071321112290723
L15-0434E-1218N_1736_3318_13,global_monthly_2019_02_mosaic_L15-0434E-1218N_1736_3318_13.tif,37.002122759341155,0.9380263965523237,40.290886281846056,0.9603043641956751,37.831113146067096,0.9375722568512105
L15-0434E-1218N_1736_3318_13,global_monthly_2019_03_mosaic_L15-0434E-1218N_1736_3318_13.tif,38.421728958295134,0.9481905958824397,41.17717604925612,0.9623293400991477,39.05194304982026,0.9460642046412173
L15-0434E-1218N_1736_3318_13,global_monthly_2019_04_mosaic_L15-0434E-1218N_1736_3318_13.tif,38.99427192743101,0.9512791337984637,41.43390578744885,0.9619422692720603,39.48288977275669,0.9487418700305325
L15-0434E-1218N_1736_3318_13,global_monthly_2019_05_mosaic_L15-0434E-1218N_1736_3318_13.tif,35.71571572038526,0.916550864226825,39.43190718280845,0.9561709697718094,36.65804720300801,0.9192198078282025
L15-0434E-1218N_1736_3318_13,global_monthly_2019_06_mosaic_L15-0434E-1218N_1736_3318_13.tif,33.713279373569335,0.8880973080234301,37.9036258532219,0.9501705951895358,34.90501766500059,0.8959267747025026
L15-0434E-1218N_1736_3318_13,global_monthly_2019_07_mosaic_L15-0434E-1218N_1736_3318_13.tif,32.56638731232114,0.8726533274215267,36.94052757088498,0.9455980924918019,33.968120753966474,0.8839327497246898
L15-0434E-1218N_1736_3318_13,global_monthly_2019_08_mosaic_L15-0434E-1218N_1736_3318_13.tif,34.100472854864876,0.8940450899486599,38.11498088500645,0.9499767715535101,35.18867168885751,0.8995669757591707
L15-0434E-1218N_1736_3318_13,global_monthly_2019_09_mosaic_L15-0434E-1218N_1736_3318_13.tif,33.838488344038325,0.8667124233507217,37.780500707251164,0.9411538352309813,34.57524441354061,0.8742162133308438
L15-0434E-1218N_1736_3318_13,global_monthly_2019_10_mosaic_L15-0434E-1218N_1736_3318_13.tif,32.89960896381594,0.8843626076383063,37.172444998286025,0.9508708524762657,33.92011370653001,0.8932762063707848
L15-0434E-1218N_1736_3318_13,global_monthly_2019_11_mosaic_L15-0434E-1218N_1736_3318_13.tif,33.50623147603291,0.8889233149192448,37.71599714382644,0.9499187834127397,34.55174200072085,0.8959492099629629
L15-0434E-1218N_1736_3318_13,global_monthly_2019_12_mosaic_L15-0434E-1218N_1736_3318_13.tif,32.70332389808381,0.879522402932197,36.92706634716511,0.9474582118481385,33.89738018307191,0.8880890059222719
L15-0434E-1218N_1736_3318_13,global_monthly_2020_01_mosaic_L15-0434E-1218N_1736_3318_13.tif,30.208038774700796,0.8272074047483146,34.60780340096357,0.9326024514549206,31.33319444675132,0.8438931575175307
L15-0457E-1135N_1831_3648_13,global_monthly_2018_01_mosaic_L15-0457E-1135N_1831_3648_13.tif,28.238442476985274,0.8137724339770231,32.90317896479301,0.9367261575412438,29.081541069111466,0.8367611261520734
L15-0457E-1135N_1831_3648_13,global_monthly_2018_02_mosaic_L15-0457E-1135N_1831_3648_13.tif,26.32641098231023,0.7954453231795662,31.020857302328253,0.933115851290377,27.26864994416081,0.8256425502541467
L15-0457E-1135N_1831_3648_13,global_monthly_2018_03_mosaic_L15-0457E-1135N_1831_3648_13.tif,28.293386644501556,0.8334321521443635,32.90176854207439,0.9421447437728903,29.245245242134395,0.8564853311591393
L15-0457E-1135N_1831_3648_13,global_monthly_2018_04_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.58598388163067,0.8266903942359487,32.275297056089485,0.9408749110695377,28.584818672651238,0.8529906046901327
L15-0457E-1135N_1831_3648_13,global_monthly_2018_05_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.966597214971326,0.846877467270891,32.73025890048385,0.9476871208737231,29.082512597419353,0.8722819135450268
L15-0457E-1135N_1831_3648_13,global_monthly_2018_06_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.855777227726573,0.8472578609539094,32.612898216041714,0.947207371472454,28.910486609649833,0.8711191194215203
L15-0457E-1135N_1831_3648_13,global_monthly_2018_07_mosaic_L15-0457E-1135N_1831_3648_13.tif,26.935228846996893,0.8447255022930263,31.696342656818473,0.9460473600420036,27.975442818203852,0.8702209657967865
L15-0457E-1135N_1831_3648_13,global_monthly_2018_08_mosaic_L15-0457E-1135N_1831_3648_13.tif,25.842781747041585,0.8300814095889542,30.53720441494622,0.9407171117181924,26.81800398108056,0.8563468767235239
L15-0457E-1135N_1831_3648_13,global_monthly_2018_09_mosaic_L15-0457E-1135N_1831_3648_13.tif,26.48840924430678,0.8347328109094836,31.18195924152749,0.9421082516421296,27.385672346394333,0.8588466491481401
L15-0457E-1135N_1831_3648_13,global_monthly_2018_10_mosaic_L15-0457E-1135N_1831_3648_13.tif,24.416324723658075,0.7946369182289247,29.082855113093164,0.9312148642749385,25.368488958538858,0.8294894781987466
L15-0457E-1135N_1831_3648_13,global_monthly_2018_11_mosaic_L15-0457E-1135N_1831_3648_13.tif,25.22763422300428,0.8133279950291138,29.995803680064444,0.9388122434062907,26.251719473642353,0.8459431862522975
L15-0457E-1135N_1831_3648_13,global_monthly_2018_12_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.60154949220229,0.86548415022,32.547035366796294,0.9558642557697461,28.80565119379427,0.8892817094950629
L15-0457E-1135N_1831_3648_13,global_monthly_2019_01_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.922193677956102,0.8452141443388643,32.77308387145184,0.9498601651205264,28.984931533300188,0.8700782215551839
L15-0457E-1135N_1831_3648_13,global_monthly_2019_02_mosaic_L15-0457E-1135N_1831_3648_13.tif,26.60239455964925,0.8150655417324316,31.370094530593384,0.9397602160706459,27.672996633271406,0.8455983822435583
L15-0457E-1135N_1831_3648_13,global_monthly_2019_03_mosaic_L15-0457E-1135N_1831_3648_13.tif,26.79977955621809,0.826701344269584,31.55946685926142,0.9428453880450098,27.915723264047593,0.8559743637815681
L15-0457E-1135N_1831_3648_13,global_monthly_2019_04_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.207302920041503,0.8292316647330558,31.98325723497248,0.9429732131412986,28.270554922724266,0.856055377666003
L15-0457E-1135N_1831_3648_13,global_monthly_2019_05_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.223849544615835,0.8133621265294365,31.855029482715267,0.9352478315007237,28.146126003343703,0.8397446380687856
L15-0457E-1135N_1831_3648_13,global_monthly_2019_06_mosaic_L15-0457E-1135N_1831_3648_13.tif,26.055375287665527,0.8217971872793477,30.758970230843865,0.9386266775766722,26.956664225140354,0.8488681864992123
L15-0457E-1135N_1831_3648_13,global_monthly_2019_07_mosaic_L15-0457E-1135N_1831_3648_13.tif,26.506733915555365,0.8411097367697298,31.318538081746215,0.9455097156152594,27.551358426248207,0.8675033310348083
L15-0457E-1135N_1831_3648_13,global_monthly_2019_08_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.36120897685352,0.8493181637085051,32.137376152039764,0.9472930454941416,28.37366724086928,0.8730075400261983
L15-0457E-1135N_1831_3648_13,global_monthly_2019_09_mosaic_L15-0457E-1135N_1831_3648_13.tif,29.236598436589723,0.8698520889864133,33.91514562964438,0.9527364255463413,30.078628464566243,0.8861643204334975
L15-0457E-1135N_1831_3648_13,global_monthly_2019_10_mosaic_L15-0457E-1135N_1831_3648_13.tif,25.899223270948806,0.8053118442978799,30.5921677906964,0.9321560946881905,26.744766723847235,0.8329644496751615
L15-0457E-1135N_1831_3648_13,global_monthly_2019_11_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.14661874599162,0.8345297351574367,31.897412164147596,0.9423029116434615,28.06645204783893,0.8581702260342785
L15-0457E-1135N_1831_3648_13,global_monthly_2019_12_mosaic_L15-0457E-1135N_1831_3648_13.tif,27.110174783848656,0.8265240199638036,31.966464713322175,0.9424153479823989,28.03841391801774,0.8519238304373322
L15-0487E-1246N_1950_3207_13,global_monthly_2018_01_mosaic_L15-0487E-1246N_1950_3207_13.tif,35.444809652355346,0.9278433603352779,39.24560048332633,0.9628712262814111,36.04329037983994,0.9307996928095609
L15-0487E-1246N_1950_3207_13,global_monthly_2018_02_mosaic_L15-0487E-1246N_1950_3207_13.tif,33.395732227600064,0.9284507104731724,37.86564889869849,0.9673675712160763,34.44604945323647,0.9348007284417736
L15-0487E-1246N_1950_3207_13,global_monthly_2018_03_mosaic_L15-0487E-1246N_1950_3207_13.tif,31.276339828868586,0.9012625980160112,36.032929816592585,0.9609684749171131,32.488431020120515,0.914171410708366
L15-0487E-1246N_1950_3207_13,global_monthly_2018_04_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.497879040540063,0.8915818154532447,35.289387329792845,0.9565872488193935,31.74382860525768,0.9070554616938336
L15-0487E-1246N_1950_3207_13,global_monthly_2018_05_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.432029522629254,0.8928461775860196,35.1921688728171,0.9547007952673524,31.71199935080862,0.9068148993796812
L15-0487E-1246N_1950_3207_13,global_monthly_2018_06_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.19843944187333,0.895521723457287,34.99885434933273,0.9565153216455909,31.50707069544761,0.9109378376218307
L15-0487E-1246N_1950_3207_13,global_monthly_2018_07_mosaic_L15-0487E-1246N_1950_3207_13.tif,31.4514838442615,0.9130662546029495,36.16181816858893,0.9601702797323539,32.7093697516908,0.9232911498489316
L15-0487E-1246N_1950_3207_13,global_monthly_2018_08_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.679641650325653,0.9042778086202525,35.42819488021729,0.9552216754978355,31.897229830197737,0.9151151175908669
L15-0487E-1246N_1950_3207_13,global_monthly_2018_09_mosaic_L15-0487E-1246N_1950_3207_13.tif,29.81130280866556,0.8944718656484534,34.68721845550559,0.9541623757289618,31.211764809893836,0.9086991371213469
L15-0487E-1246N_1950_3207_13,global_monthly_2018_10_mosaic_L15-0487E-1246N_1950_3207_13.tif,31.339082944961447,0.9064592901481854,36.01598484297635,0.957424791821946,32.54139206902495,0.9162833385977052
L15-0487E-1246N_1950_3207_13,global_monthly_2018_11_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.64274409598316,0.8999209974083913,35.439378378067396,0.9591813153825571,31.924859101478713,0.9125619572237528
L15-0487E-1246N_1950_3207_13,global_monthly_2018_12_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.231191305076358,0.8867114675759072,34.976156680732664,0.9553136448786703,31.43780766366109,0.9010996086791987
L15-0487E-1246N_1950_3207_13,global_monthly_2019_01_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.109430899923247,0.8802543894900987,34.8668767245942,0.9532952194394297,31.19483834367805,0.8943338765450481
L15-0487E-1246N_1950_3207_13,global_monthly_2019_02_mosaic_L15-0487E-1246N_1950_3207_13.tif,31.143372485229573,0.8954821233741537,35.84235628504235,0.9588696321662478,32.218227280587115,0.9080692995110486
L15-0487E-1246N_1950_3207_13,global_monthly_2019_03_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.971869695449662,0.9028419936484597,35.773892727026904,0.9615664346835464,32.25001604774855,0.9167385099505829
L15-0487E-1246N_1950_3207_13,global_monthly_2019_04_mosaic_L15-0487E-1246N_1950_3207_13.tif,29.490109387163837,0.8852618792298927,34.37650220933278,0.9530421360987054,30.787257791912744,0.9022240501822992
L15-0487E-1246N_1950_3207_13,global_monthly_2019_05_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.394775160351152,0.9024720561541243,35.20701729889497,0.9569388193653878,31.837963983771278,0.9161021566571043
L15-0487E-1246N_1950_3207_13,global_monthly_2019_06_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.21252654674436,0.9014580968176251,35.01221043617348,0.9561266071321461,31.54854817764562,0.9149262222941288
L15-0487E-1246N_1950_3207_13,global_monthly_2019_07_mosaic_L15-0487E-1246N_1950_3207_13.tif,29.930861078263003,0.899058864458094,34.72477429531623,0.9546664811194523,31.279466438943423,0.9131224032707275
L15-0487E-1246N_1950_3207_13,global_monthly_2019_08_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.337848094916264,0.9020141168066408,35.10175042059775,0.953869219987095,31.58287306321863,0.913570173667238
L15-0487E-1246N_1950_3207_13,global_monthly_2019_09_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.380025201698867,0.8937482412438776,35.120836980303615,0.9523641231693448,31.656909985379563,0.9071169148271776
L15-0487E-1246N_1950_3207_13,global_monthly_2019_10_mosaic_L15-0487E-1246N_1950_3207_13.tif,32.07755298333286,0.9016610520143832,36.554853479584466,0.9549305557283944,33.158950026160504,0.9102167242798981
L15-0487E-1246N_1950_3207_13,global_monthly_2019_11_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.861864207373586,0.8933288892314477,35.58392492058725,0.9583275050668411,31.951314665614852,0.9060546423732392
L15-0487E-1246N_1950_3207_13,global_monthly_2019_12_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.686536231496035,0.8887098486714029,35.4043458412308,0.955767019021033,31.782247131230065,0.9026882797016667
L15-0487E-1246N_1950_3207_13,global_monthly_2020_01_mosaic_L15-0487E-1246N_1950_3207_13.tif,30.466480332929954,0.8802450205272949,35.13454860934956,0.9528561540501544,31.551137086040285,0.8944297028957374
L15-0506E-1204N_2027_3374_13,global_monthly_2018_01_mosaic_L15-0506E-1204N_2027_3374_13.tif,29.32824748276149,0.8477035748146294,33.95127500448507,0.9450602752495764,29.868526189833066,0.862651063887134
L15-0506E-1204N_2027_3374_13,global_monthly_2018_02_mosaic_L15-0506E-1204N_2027_3374_13.tif,28.350304376454893,0.8357898854367486,33.05244106206453,0.9423333645917981,29.028430451143947,0.8535457692086421
L15-0506E-1204N_2027_3374_13,global_monthly_2018_03_mosaic_L15-0506E-1204N_2027_3374_13.tif,27.64673822164731,0.8206245550958886,32.42492903477153,0.9393309376792981,28.28118919726431,0.8402539371294122
L15-0506E-1204N_2027_3374_13,global_monthly_2018_04_mosaic_L15-0506E-1204N_2027_3374_13.tif,27.505661385386013,0.8352189525593964,32.30090860135518,0.9411214585490664,28.33476165180923,0.8551627737132561
L15-0506E-1204N_2027_3374_13,global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13.tif,27.76191223176972,0.860801090263822,32.638861423745176,0.9477308594349321,28.725876709089817,0.8788211890471919
L15-0506E-1204N_2027_3374_13,global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13.tif,28.673656585597417,0.8776503658402282,33.557861718240055,0.9518754354758677,29.727363986309804,0.892575337728012
L15-0506E-1204N_2027_3374_13,global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13.tif,31.34876141867631,0.904108684296914,35.94497188518555,0.9563998918070308,32.0419334465923,0.9106559389537241
L15-0506E-1204N_2027_3374_13,global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13.tif,29.80346242216957,0.8887158869931391,34.61195605975541,0.9536663821361038,30.53400635293847,0.898445781055021
L15-0506E-1204N_2027_3374_13,global_monthly_2018_09_mosaic_L15-0506E-1204N_2027_3374_13.tif,27.39499437977303,0.8610034059362477,32.38915635425306,0.9490765198239804,28.341722901687042,0.878304108934105
L15-0506E-1204N_2027_3374_13,global_monthly_2018_10_mosaic_L15-0506E-1204N_2027_3374_13.tif,27.656199608396705,0.865863710286176,32.631098449805705,0.9514699274912481,28.527344791874718,0.8844617749175435
L15-0506E-1204N_2027_3374_13,global_monthly_2018_11_mosaic_L15-0506E-1204N_2027_3374_13.tif,28.06009589719369,0.8599731601173543,33.043423390085955,0.9511972685603117,28.923681383906008,0.8766675259749289
L15-0506E-1204N_2027_3374_13,global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13.tif,26.700754857727404,0.8216906396208898,31.606455449794883,0.9426646983027794,27.447999364447075,0.8464698415404921
L15-0506E-1204N_2027_3374_13,global_monthly_2019_01_mosaic_L15-0506E-1204N_2027_3374_13.tif,29.605970596206376,0.878315620584175,34.541661365133784,0.958094839215429,30.476875655805124,0.8924274379541213
L15-0506E-1204N_2027_3374_13,global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13.tif,26.28995761672213,0.8076975216940001,31.19204690577248,0.938272253164963,27.02381794511302,0.8322645807337047
L15-0506E-1204N_2027_3374_13,global_monthly_2019_03_mosaic_L15-0506E-1204N_2027_3374_13.tif,28.972719913842184,0.8636991811951175,33.97740340075899,0.9548224674266528,29.77452774119602,0.8803622121256279
L15-0506E-1204N_2027_3374_13,global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13.tif,28.960430671005184,0.8812281217253628,33.929581455270004,0.9551049152211812,29.878791404410517,0.8951078665522426
L15-0506E-1204N_2027_3374_13,global_monthly_2019_05_mosaic_L15-0506E-1204N_2027_3374_13.tif,27.72157713860424,0.8631507610934969,32.710486689583874,0.9493747171235536,28.6683334906059,0.8800297101311704
L15-0506E-1204N_2027_3374_13,global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13.tif,29.37260961235653,0.8900461966455617,34.25841067847213,0.9549129187331925,30.19064333605717,0.9020703721080437
L15-0506E-1204N_2027_3374_13,global_monthly_2019_07_mosaic_L15-0506E-1204N_2027_3374_13.tif,29.70489273861192,0.8882069654928789,34.562927527117424,0.9551504450214603,30.60786421538609,0.9000716008591555
L15-0506E-1204N_2027_3374_13,global_monthly_2019_08_mosaic_L15-0506E-1204N_2027_3374_13.tif,29.70873228752041,0.8792873817995391,34.551517963264324,0.952134993738784,30.387927646632825,0.8901088946497147
L15-0506E-1204N_2027_3374_13,global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13.tif,28.492575959736087,0.8663481433200217,33.45047841433655,0.9504853781091859,29.37964612958417,0.882372176145121
L15-0506E-1204N_2027_3374_13,global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13.tif,28.95448259021311,0.8649114483896654,33.85284363160172,0.9512582110087252,29.70454344241014,0.8796637417502197
L15-0506E-1204N_2027_3374_13,global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13.tif,29.551452108646128,0.8840813828145806,34.39971192369432,0.9564649131055433,30.284185103597927,0.8960689293688693
L15-0506E-1204N_2027_3374_13,global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13.tif,29.23204948292145,0.8618080761845176,34.085844514174,0.9528834518337093,29.90646813209784,0.8776173141011951
L15-0544E-1228N_2176_3279_13,global_monthly_2018_01_mosaic_L15-0544E-1228N_2176_3279_13.tif,28.03186480424627,0.8556319775572896,32.925959751560264,0.9532040573038278,29.08191337828786,0.8763092466048501
L15-0544E-1228N_2176_3279_13,global_monthly_2018_02_mosaic_L15-0544E-1228N_2176_3279_13.tif,26.37167205021678,0.8387181751786583,31.357599316337158,0.9507275271034595,27.50519936494483,0.8658105051345276
L15-0544E-1228N_2176_3279_13,global_monthly_2018_03_mosaic_L15-0544E-1228N_2176_3279_13.tif,25.430568552787918,0.8040219012433185,30.309085559113853,0.9399451721613797,26.418130781742644,0.8351231015065086
L15-0544E-1228N_2176_3279_13,global_monthly_2018_04_mosaic_L15-0544E-1228N_2176_3279_13.tif,26.162821625457042,0.8100963534139125,30.991806372102374,0.9409433956928844,27.11277523386937,0.8393016853663099
L15-0544E-1228N_2176_3279_13,global_monthly_2018_05_mosaic_L15-0544E-1228N_2176_3279_13.tif,26.72602138262972,0.8517556678485882,31.785268298483977,0.9545854023480124,27.908393108928887,0.8793898795524914
L15-0544E-1228N_2176_3279_13,global_monthly_2018_06_mosaic_L15-0544E-1228N_2176_3279_13.tif,25.67706420043708,0.8332862209566738,30.636354517810076,0.9474684338036635,26.816348643359458,0.8641500438757993
L15-0544E-1228N_2176_3279_13,global_monthly_2018_07_mosaic_L15-0544E-1228N_2176_3279_13.tif,25.09850230491093,0.8297314903800352,30.0900453383792,0.9470649511097857,26.2462359256271,0.8619001259307996
L15-0544E-1228N_2176_3279_13,global_monthly_2018_08_mosaic_L15-0544E-1228N_2176_3279_13.tif,27.871441139145993,0.8501705772569176,32.72221208920114,0.9492119227284129,28.911975343159146,0.8729588732154119
L15-0544E-1228N_2176_3279_13,global_monthly_2018_09_mosaic_L15-0544E-1228N_2176_3279_13.tif,25.003517485877108,0.8332380464493291,30.06083264844966,0.9491308890367811,26.19554335176486,0.8643881125112364
L15-0544E-1228N_2176_3279_13,global_monthly_2018_10_mosaic_L15-0544E-1228N_2176_3279_13.tif,24.87526063615373,0.8194694710537382,29.836998076395925,0.94437233480621,25.997545952594393,0.85097839217975
L15-0544E-1228N_2176_3279_13,global_monthly_2018_11_mosaic_L15-0544E-1228N_2176_3279_13.tif,25.91498014708893,0.8153736918784676,30.773381777203134,0.9420939523541313,26.893226543302475,0.8438078683640534
